MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
ENSG00000116133.10	a	g	60327.00	-1.563	0.1181	---
ENSG00000171793.12	a	g	60327.00	-0.257	0.7973	-+-
ENSG00000132182.10	a	g	60327.00	0.210	0.8337	+--
ENSG00000054793.12	a	g	60327.00	-0.418	0.6762	-+-
ENSG00000100056.10	a	g	60327.00	-0.567	0.571	+-+
ENSG00000227304.3	a	g	60327.00	0.292	0.7706	+--
ENSG00000133818.11	a	g	60327.00	-1.780	0.0751	---
ENSG00000141497.12	a	g	60327.00	0.724	0.4691	-++
ENSG00000163501.6	a	g	60327.00	1.375	0.1692	+++
ENSG00000112796.8	a	g	40222.00	-0.070	0.9444	+-?
ENSG00000196453.7	a	g	60327.00	-0.578	0.5633	--+
ENSG00000183570.15	a	g	60327.00	1.023	0.3062	+++
ENSG00000061676.13	a	g	20105.00	-0.251	0.8018	??-
ENSG00000136319.10	a	g	60327.00	-0.172	0.8631	--+
ENSG00000176343.5	a	g	60327.00	-0.450	0.6526	--+
ENSG00000043514.14	a	g	60327.00	0.918	0.3586	+++
ENSG00000207180.1	a	g	60327.00	-0.081	0.9353	--+
ENSG00000175711.7	a	g	60327.00	-0.993	0.3206	-++
ENSG00000120526.9	a	g	60327.00	0.782	0.4344	-++
ENSG00000167371.15	a	g	60327.00	-2.493	0.01268	--+
ENSG00000243232.4	a	g	60327.00	1.500	0.1337	-++
ENSG00000269176.2	a	g	60327.00	0.879	0.3794	+++
ENSG00000163482.10	a	g	60327.00	-2.064	0.03901	---
ENSG00000227308.2	a	g	60327.00	-0.275	0.7835	+-+
ENSG00000196605.6	a	g	60327.00	1.369	0.171	+-+
ENSG00000065970.7	a	g	60327.00	-0.492	0.6225	++-
ENSG00000188846.12	a	g	60327.00	1.035	0.3005	++-
ENSG00000118705.15	a	g	60327.00	-0.964	0.335	-+-
ENSG00000168522.11	a	g	60327.00	1.139	0.2546	++-
ENSG00000115993.10	a	g	60327.00	-3.849	0.0001186	---
ENSG00000225530.1	a	g	60327.00	0.715	0.4747	+-+
ENSG00000200852.1	a	g	60327.00	0.032	0.9747	-++
ENSG00000069020.17	a	g	60327.00	-0.186	0.8523	-++
ENSG00000252083.1	a	g	60327.00	0.438	0.6614	+--
ENSG00000070808.14	a	g	60327.00	-0.606	0.5446	---
ENSG00000117410.12	a	g	60327.00	0.991	0.3219	+++
ENSG00000240849.9	a	g	60327.00	-1.866	0.06204	+--
ENSG00000197056.8	a	g	60327.00	0.959	0.3374	+-+
ENSG00000184160.7	a	g	60327.00	0.755	0.4505	+++
ENSG00000214063.9	a	g	60327.00	-1.283	0.1994	---
ENSG00000188636.3	a	g	60327.00	-2.202	0.02765	---
ENSG00000206129.3	a	g	60327.00	-1.746	0.08084	---
ENSG00000200922.1	a	g	60327.00	0.629	0.5296	+-+
ENSG00000072501.16	a	g	60327.00	-14.770	2.291e-49	---
ENSG00000163792.6	a	g	60327.00	-0.141	0.8877	+-+
ENSG00000152207.6	a	g	60327.00	-0.366	0.7141	-++
ENSG00000172201.9	a	g	60327.00	-0.157	0.875	++-
ENSG00000151247.11	a	g	60327.00	-0.494	0.6216	--+
ENSG00000081237.17	a	g	60327.00	2.504	0.0123	+++
ENSG00000186143.9	a	g	60327.00	-0.206	0.8371	--+
ENSG00000104388.13	a	g	60327.00	0.209	0.8342	+-+
ENSG00000118972.1	a	g	60327.00	-0.313	0.7545	---
ENSG00000182220.12	a	g	60327.00	-1.670	0.09489	+--
ENSG00000167528.11	a	g	60327.00	2.695	0.007035	+++
ENSG00000226777.6	a	g	60327.00	1.834	0.06662	+++
ENSG00000185222.7	a	g	40223.00	-0.485	0.6275	?+-
ENSG00000104419.13	a	g	60327.00	-3.573	0.0003534	---
ENSG00000170088.12	a	g	60327.00	0.216	0.8289	++-
ENSG00000187231.12	a	g	60327.00	1.162	0.2454	-++
ENSG00000244091.1	a	g	60327.00	-0.426	0.6698	+--
ENSG00000150477.13	a	g	60327.00	-0.618	0.5366	--+
ENSG00000188729.5	a	g	40209.00	0.069	0.945	+?-
ENSG00000111262.4	a	g	60327.00	0.592	0.554	-+-
ENSG00000100325.13	a	g	60327.00	0.926	0.3544	+--
ENSG00000163697.15	a	g	60327.00	1.282	0.1999	+++
ENSG00000202058.1	a	g	60327.00	-0.709	0.4785	+--
ENSG00000124249.6	a	g	60327.00	1.585	0.113	+++
ENSG00000123870.10	a	g	60327.00	-1.185	0.2359	--+
ENSG00000164270.16	a	g	60327.00	-0.546	0.5849	---
ENSG00000163734.4	a	g	60327.00	0.950	0.3423	-++
ENSG00000100027.13	a	g	60327.00	-0.711	0.4771	--+
ENSG00000139515.5	a	g	60327.00	-0.692	0.4888	---
ENSG00000064545.13	a	g	60327.00	-1.916	0.05539	---
ENSG00000028310.16	a	g	60327.00	1.647	0.09963	+++
ENSG00000138131.3	a	g	60327.00	-0.071	0.9437	--+
ENSG00000207094.1	a	g	60327.00	-1.175	0.2401	---
ENSG00000170369.3	a	g	60327.00	-1.819	0.06888	--+
ENSG00000183287.12	a	g	60327.00	0.125	0.9002	--+
ENSG00000260903.2	a	g	60327.00	2.089	0.03669	+++
ENSG00000215021.7	a	g	60327.00	-0.626	0.5314	---
ENSG00000181333.11	a	g	60327.00	0.105	0.9167	--+
ENSG00000136535.13	a	g	60327.00	1.034	0.3012	+-+
ENSG00000077800.10	a	g	60327.00	0.347	0.7284	-+-
ENSG00000198691.10	a	g	60327.00	0.976	0.3291	+++
ENSG00000103642.10	a	g	60327.00	-0.513	0.6083	---
ENSG00000105429.11	a	g	60327.00	-1.259	0.2082	---
ENSG00000049245.11	a	g	60327.00	0.613	0.5401	+--
ENSG00000227802.1	a	g	60327.00	0.278	0.7812	++-
ENSG00000267156.1	a	g	20118.00	0.108	0.9136	?+?
ENSG00000109787.11	a	g	60327.00	-2.054	0.03995	-+-
ENSG00000101251.10	a	g	60327.00	-0.363	0.7165	++-
ENSG00000175455.13	a	g	60327.00	-1.544	0.1227	--+
ENSG00000141446.9	a	g	60327.00	-0.660	0.5095	--+
ENSG00000164162.11	a	g	60327.00	0.015	0.9879	-+-
ENSG00000111218.10	a	g	60327.00	-0.605	0.545	--+
ENSG00000203795.2	a	g	60327.00	0.324	0.7461	--+
ENSG00000203943.7	a	g	20105.00	0.867	0.386	??+
ENSG00000159210.8	a	g	60327.00	0.334	0.738	-++
ENSG00000118412.11	a	g	60327.00	-0.121	0.904	-++
ENSG00000162076.11	a	g	60327.00	0.497	0.6193	+--
ENSG00000144401.13	a	g	60327.00	-0.867	0.3858	-+-
ENSG00000105929.14	a	g	60327.00	1.548	0.1217	+++
ENSG00000127946.15	a	g	60327.00	-0.814	0.4158	--+
ENSG00000127586.15	a	g	60327.00	-1.206	0.2277	--+
ENSG00000112290.11	a	g	60327.00	0.417	0.6766	+++
ENSG00000171680.19	a	g	60327.00	1.173	0.2407	+-+
ENSG00000258597.2	a	g	60327.00	0.542	0.5875	+++
ENSG00000224652.1	a	g	60327.00	0.583	0.5597	+++
ENSG00000181458.9	a	g	60327.00	-0.695	0.4872	--+
ENSG00000251359.4	a	g	60327.00	0.397	0.6914	-++
ENSG00000176754.11	a	g	60327.00	0.380	0.7038	+++
ENSG00000188822.7	a	g	60327.00	-0.982	0.3259	---
ENSG00000196597.10	a	g	60327.00	0.019	0.9852	+--
ENSG00000200431.1	a	g	60327.00	-0.051	0.959	-+-
ENSG00000132470.12	a	g	60327.00	0.161	0.8724	--+
ENSG00000166889.13	a	g	60327.00	-0.907	0.3642	++-
ENSG00000123179.12	a	g	60327.00	1.727	0.08417	+++
ENSG00000149635.2	a	g	60327.00	-1.520	0.1285	---
ENSG00000272636.3	a	g	60327.00	-0.105	0.9166	++-
ENSG00000165724.5	a	g	60327.00	1.886	0.05934	-++
ENSG00000244045.9	a	g	60327.00	0.487	0.626	+--
ENSG00000100425.17	a	g	60327.00	0.729	0.4662	++-
ENSG00000185420.17	a	g	60327.00	-0.439	0.6606	-+-
ENSG00000277775.1	a	g	60327.00	0.550	0.5824	+--
ENSG00000110400.9	a	g	60327.00	-0.846	0.3977	-+-
ENSG00000185742.6	a	g	60327.00	-0.171	0.8641	-+-
ENSG00000137207.10	a	g	60327.00	-2.222	0.0263	---
ENSG00000155744.8	a	g	60327.00	2.308	0.02099	+++
ENSG00000199700.1	a	g	60327.00	0.417	0.6768	+-+
ENSG00000116703.13	a	g	40209.00	1.360	0.1739	+?+
ENSG00000183605.15	a	g	60327.00	1.358	0.1744	+++
ENSG00000140470.12	a	g	60327.00	-2.162	0.03061	---
ENSG00000090615.11	a	g	60327.00	-1.465	0.143	---
ENSG00000148680.14	a	g	60327.00	-0.868	0.3853	-+-
ENSG00000200394.1	a	g	60327.00	2.760	0.005784	+++
ENSG00000060138.11	a	g	60327.00	-0.997	0.3187	---
ENSG00000153113.22	a	g	60327.00	0.866	0.3863	+-+
ENSG00000100403.11	a	g	60327.00	2.975	0.002934	+++
ENSG00000279843.1	a	g	60327.00	-0.810	0.4182	+--
ENSG00000168356.10	a	g	60327.00	0.647	0.5174	+--
ENSG00000173442.10	a	g	60327.00	-0.932	0.3511	+--
ENSG00000148730.6	a	g	60327.00	-3.961	7.478e-05	---
ENSG00000101109.10	a	g	60327.00	0.831	0.406	++-
ENSG00000179840.5	a	g	60327.00	-0.590	0.5552	--+
ENSG00000105186.13	a	g	60327.00	0.133	0.8946	-+-
ENSG00000233686.3	a	g	60327.00	-1.467	0.1423	--+
ENSG00000184678.9	a	g	60327.00	0.994	0.3204	+-+
ENSG00000137409.17	a	g	60327.00	2.468	0.0136	+++
ENSG00000082213.16	a	g	60327.00	-1.364	0.1724	---
ENSG00000187066.7	a	g	60327.00	-1.017	0.309	--+
ENSG00000196357.10	a	g	60327.00	0.354	0.7236	--+
ENSG00000160404.16	a	g	60327.00	0.318	0.7501	+--
ENSG00000255804.1	a	g	60327.00	0.164	0.8701	-+-
ENSG00000163565.17	a	g	60327.00	1.514	0.13	+++
ENSG00000188886.3	a	g	60327.00	0.924	0.3555	+++
ENSG00000167775.9	a	g	60327.00	-0.795	0.4266	--+
ENSG00000279353.1	a	g	60327.00	-0.494	0.6215	-+-
ENSG00000110852.4	a	g	60327.00	0.161	0.872	++-
ENSG00000202461.1	a	g	60327.00	-1.783	0.07463	---
ENSG00000140015.18	a	g	60327.00	-0.329	0.7418	-+-
ENSG00000171681.11	a	g	60327.00	-1.024	0.306	---
ENSG00000260082.1	a	g	60327.00	-1.425	0.1542	-+-
ENSG00000144589.19	a	g	60327.00	-0.409	0.6829	-+-
ENSG00000080709.13	a	g	60327.00	1.079	0.2807	--+
ENSG00000187833.7	a	g	60327.00	-0.113	0.91	++-
ENSG00000177406.4	a	g	60327.00	0.091	0.9275	+-+
ENSG00000100099.19	a	g	60327.00	1.025	0.3052	+++
ENSG00000174930.4	a	g	60327.00	0.249	0.8037	+++
ENSG00000278590.1	a	g	60327.00	-0.450	0.6528	--+
ENSG00000140534.12	a	g	60327.00	1.819	0.06896	+++
ENSG00000241388.4	a	g	60327.00	1.378	0.1683	+-+
ENSG00000135185.10	a	g	60327.00	-1.535	0.1248	-+-
ENSG00000239306.4	a	g	60327.00	-4.305	1.669e-05	---
ENSG00000123485.10	a	g	60327.00	1.194	0.2323	++-
ENSG00000154096.12	a	g	60327.00	0.614	0.5391	+++
ENSG00000201198.1	a	g	60327.00	-1.167	0.243	-+-
ENSG00000178338.9	a	g	60327.00	-0.151	0.8796	+-+
ENSG00000140521.10	a	g	60327.00	-0.463	0.6437	-+-
ENSG00000213937.3	a	g	60327.00	-0.487	0.6265	-+-
ENSG00000166813.13	a	g	60327.00	1.047	0.2951	+-+
ENSG00000108094.13	a	g	60327.00	-0.404	0.686	+-+
ENSG00000181982.16	a	g	60327.00	1.609	0.1076	+++
ENSG00000268818.2	a	g	60327.00	1.340	0.1803	++-
ENSG00000139971.14	a	g	60327.00	0.621	0.5345	-++
ENSG00000100023.16	a	g	60327.00	-1.660	0.09699	---
ENSG00000160049.10	a	g	60327.00	-1.808	0.07059	---
ENSG00000173540.11	a	g	60327.00	0.246	0.806	--+
ENSG00000105889.13	a	g	60327.00	0.897	0.3696	++-
ENSG00000132467.3	a	g	60327.00	-0.225	0.8223	-++
ENSG00000130559.17	a	g	60327.00	1.775	0.07587	++-
ENSG00000196544.7	a	g	60327.00	0.177	0.8598	--+
ENSG00000115884.9	a	g	60327.00	0.280	0.7798	+-+
ENSG00000182327.7	a	g	60327.00	1.626	0.104	+++
ENSG00000100373.8	a	g	60327.00	0.417	0.677	-++
ENSG00000123165.8	a	g	60327.00	-1.703	0.0886	---
ENSG00000155506.15	a	g	60327.00	2.635	0.008413	++-
ENSG00000172869.13	a	g	60327.00	1.175	0.2399	+-+
ENSG00000162971.9	a	g	60327.00	0.145	0.8847	-++
ENSG00000133019.10	a	g	60327.00	2.098	0.03592	+-+
ENSG00000184612.8	a	g	60327.00	0.064	0.9491	--+
ENSG00000130147.14	a	g	60327.00	0.478	0.6328	-++
ENSG00000241318.3	a	g	60327.00	1.006	0.3144	+++
ENSG00000178233.16	a	g	60327.00	-0.050	0.9603	-++
ENSG00000149212.9	a	g	60327.00	1.968	0.04904	+++
ENSG00000071655.16	a	g	60327.00	0.955	0.3397	+++
ENSG00000140691.15	a	g	60327.00	-0.820	0.412	-+-
ENSG00000137266.13	a	g	60327.00	-0.720	0.4712	-+-
ENSG00000242715.6	a	g	60327.00	1.955	0.05062	+++
ENSG00000130734.8	a	g	60327.00	0.807	0.4199	+-+
ENSG00000223723.1	a	g	60327.00	1.206	0.2277	++-
ENSG00000119523.9	a	g	60327.00	-0.862	0.3887	-+-
ENSG00000136098.15	a	g	60327.00	1.266	0.2055	+++
ENSG00000140505.6	a	g	60327.00	1.090	0.2756	+++
ENSG00000103742.10	a	g	60327.00	-0.331	0.7406	-++
ENSG00000176083.16	a	g	60327.00	-0.509	0.611	+-+
ENSG00000186860.4	a	g	60327.00	0.133	0.8943	-+-
ENSG00000137440.4	a	g	60327.00	1.243	0.2139	+++
ENSG00000215301.8	a	g	60327.00	-15.252	1.602e-52	---
ENSG00000163364.8	a	g	60327.00	1.650	0.09902	-++
ENSG00000198890.7	a	g	60327.00	0.684	0.4941	-+-
ENSG00000243364.6	a	g	60327.00	-0.154	0.8776	--+
ENSG00000171914.13	a	g	60327.00	-0.191	0.8486	-+-
ENSG00000279484.1	a	g	60327.00	1.088	0.2767	++-
ENSG00000112599.8	a	g	60327.00	1.520	0.1285	+-+
ENSG00000120733.12	a	g	60327.00	0.547	0.5843	+-+
ENSG00000236062.1	a	g	60327.00	-1.317	0.1879	+--
ENSG00000139496.14	a	g	60327.00	0.470	0.6386	-++
ENSG00000122565.17	a	g	60327.00	1.018	0.3088	+++
ENSG00000069248.11	a	g	60327.00	-1.038	0.2993	---
ENSG00000124587.12	a	g	60327.00	-0.395	0.6926	--+
ENSG00000197181.10	a	g	60327.00	1.655	0.09802	+++
ENSG00000092096.13	a	g	60327.00	0.370	0.7112	+-+
ENSG00000127804.11	a	g	60327.00	-1.102	0.2704	---
ENSG00000163218.13	a	g	60327.00	1.046	0.2957	-++
ENSG00000183784.6	a	g	60327.00	-0.125	0.9006	--+
ENSG00000127415.11	a	g	60327.00	0.205	0.8374	+--
ENSG00000225830.9	a	g	60327.00	2.349	0.01884	+++
ENSG00000165553.4	a	g	60327.00	-0.647	0.5176	--+
ENSG00000207752.1	a	g	60327.00	0.488	0.6252	++-
ENSG00000204022.8	a	g	20105.00	0.398	0.6905	??+
ENSG00000175054.13	a	g	60327.00	0.480	0.6314	-++
ENSG00000210194.1	a	g	60327.00	-2.019	0.04346	---
ENSG00000163931.14	a	g	60327.00	1.033	0.3017	-++
ENSG00000140835.9	a	g	60327.00	0.246	0.8053	++-
ENSG00000201512.1	a	g	60327.00	-0.806	0.4201	---
ENSG00000148187.16	a	g	60327.00	-0.319	0.7495	+--
ENSG00000205653.1	a	g	60327.00	-0.192	0.8477	+-+
ENSG00000130299.15	a	g	60327.00	0.657	0.5111	++-
ENSG00000278250.1	a	g	60327.00	1.651	0.09873	+-+
ENSG00000000005.5	a	g	60327.00	0.086	0.9312	+-+
ENSG00000198034.9	a	g	60327.00	-10.153	3.216e-24	---
ENSG00000170604.4	a	g	60327.00	0.959	0.3378	+-+
ENSG00000197114.10	a	g	60327.00	0.574	0.5661	+-+
ENSG00000143217.8	a	g	60327.00	2.446	0.01445	+++
ENSG00000064703.10	a	g	60327.00	-0.162	0.871	+--
ENSG00000153044.8	a	g	60327.00	0.957	0.3386	+++
ENSG00000107758.14	a	g	60327.00	2.051	0.0403	++-
ENSG00000116497.16	a	g	60327.00	-0.923	0.356	+--
ENSG00000067113.15	a	g	60327.00	-4.516	6.29e-06	---
ENSG00000002586.16	a	g	60327.00	5.617	1.943e-08	+++
ENSG00000188386.5	a	g	60327.00	-1.934	0.05309	-+-
ENSG00000005108.14	a	g	60327.00	-0.329	0.742	-++
ENSG00000197182.11	a	g	60327.00	0.800	0.4239	+-+
ENSG00000058091.15	a	g	60327.00	-0.040	0.9684	+-+
ENSG00000124201.13	a	g	60327.00	1.884	0.05958	++-
ENSG00000243548.3	a	g	60327.00	0.811	0.4175	-++
ENSG00000186432.7	a	g	60327.00	0.900	0.3681	+-+
ENSG00000144230.15	a	g	60327.00	-0.846	0.3977	--+
ENSG00000159593.13	a	g	60327.00	1.916	0.05533	+++
ENSG00000107957.15	a	g	60327.00	0.903	0.3666	++-
ENSG00000167468.15	a	g	60327.00	0.039	0.9691	+-+
ENSG00000144810.14	a	g	60327.00	0.677	0.4987	++-
ENSG00000076201.13	a	g	60327.00	-0.947	0.3436	-+-
ENSG00000224161.3	a	g	60327.00	-1.444	0.1487	-+-
ENSG00000111880.14	a	g	60327.00	0.190	0.8495	+-+
ENSG00000255423.1	a	g	60327.00	-0.861	0.3892	--+
ENSG00000186119.7	a	g	60327.00	-0.745	0.4563	-+-
ENSG00000156222.10	a	g	60327.00	1.215	0.2243	+++
ENSG00000153201.14	a	g	60327.00	-0.898	0.3689	--+
ENSG00000197106.6	a	g	60327.00	2.555	0.01063	+++
ENSG00000197406.7	a	g	60327.00	2.195	0.02813	-++
ENSG00000151952.13	a	g	60327.00	0.901	0.3674	+-+
ENSG00000102898.10	a	g	60327.00	-0.737	0.4609	---
ENSG00000145725.18	a	g	60327.00	0.594	0.5528	+-+
ENSG00000180834.6	a	g	60327.00	-0.673	0.5011	--+
ENSG00000153993.12	a	g	60327.00	0.713	0.4759	-++
ENSG00000213888.3	a	g	60327.00	0.687	0.4918	-++
ENSG00000001629.8	a	g	60327.00	1.250	0.2113	+++
ENSG00000197405.6	a	g	60327.00	-0.847	0.397	---
ENSG00000183963.17	a	g	60327.00	-2.001	0.0454	---
ENSG00000078747.11	a	g	60327.00	-0.500	0.6168	-+-
ENSG00000198931.9	a	g	60327.00	0.557	0.5776	+++
ENSG00000186529.13	a	g	60327.00	0.495	0.6208	-++
ENSG00000221206.1	a	g	60327.00	0.459	0.6462	+-+
ENSG00000066382.15	a	g	60327.00	0.497	0.6191	--+
ENSG00000143549.18	a	g	60327.00	0.747	0.4553	++-
ENSG00000152580.8	a	g	60327.00	2.029	0.04243	+++
ENSG00000163590.12	a	g	60327.00	0.783	0.4335	-++
ENSG00000161265.13	a	g	60327.00	-0.955	0.3394	+--
ENSG00000181773.6	a	g	60327.00	0.968	0.3332	++-
ENSG00000171453.16	a	g	60327.00	-0.575	0.565	-+-
ENSG00000181780.4	a	g	60327.00	-0.905	0.3656	---
ENSG00000177058.10	a	g	60327.00	-1.217	0.2236	---
ENSG00000243426.3	a	g	60327.00	-1.125	0.2608	---
ENSG00000176371.12	a	g	60327.00	-0.831	0.406	---
ENSG00000168564.5	a	g	60327.00	1.186	0.2357	+++
ENSG00000067177.13	a	g	60327.00	1.823	0.06834	++-
ENSG00000253276.2	a	g	60327.00	-0.257	0.7973	---
ENSG00000196782.11	a	g	60327.00	-0.972	0.3312	--+
ENSG00000198284.8	a	g	60327.00	0.591	0.5546	++-
ENSG00000149308.15	a	g	60327.00	1.109	0.2676	+-+
ENSG00000207926.1	a	g	60327.00	-1.134	0.2568	--+
ENSG00000133256.11	a	g	60327.00	-0.045	0.9638	-++
ENSG00000196141.11	a	g	60327.00	-1.610	0.1074	-+-
ENSG00000131236.15	a	g	60327.00	-0.692	0.4891	-+-
ENSG00000188396.3	a	g	60327.00	1.079	0.2804	+++
ENSG00000252322.1	a	g	40223.00	0.823	0.4106	?++
ENSG00000154144.11	a	g	60327.00	1.036	0.3001	+++
ENSG00000141030.11	a	g	60327.00	-0.423	0.6725	-+-
ENSG00000198414.5	a	g	60327.00	-1.257	0.2089	--+
ENSG00000130675.13	a	g	60327.00	1.369	0.1709	+++
ENSG00000077235.16	a	g	60327.00	-0.809	0.4185	-+-
ENSG00000199731.1	a	g	60327.00	0.612	0.5404	+++
ENSG00000277443.1	a	g	60327.00	2.288	0.02212	+++
ENSG00000159640.13	a	g	60327.00	1.579	0.1143	-++
ENSG00000166183.14	a	g	60327.00	-0.592	0.5538	-+-
ENSG00000198734.9	a	g	60327.00	3.534	0.0004092	+++
ENSG00000137100.14	a	g	60327.00	0.470	0.6386	+++
ENSG00000249582.1	a	g	20118.00	-1.388	0.1653	?-?
ENSG00000204524.6	a	g	60327.00	-0.571	0.5677	-+-
ENSG00000108528.12	a	g	60327.00	0.654	0.5131	+-+
ENSG00000170860.3	a	g	60327.00	-1.056	0.2911	---
ENSG00000268471.4	a	g	60327.00	0.911	0.3625	-++
ENSG00000140853.14	a	g	60327.00	2.658	0.007857	+++
ENSG00000274209.3	a	g	60327.00	-0.428	0.6689	+--
ENSG00000198863.6	a	g	60327.00	0.464	0.6425	+++
ENSG00000202379.1	a	g	60327.00	1.298	0.1944	+++
ENSG00000204518.2	a	g	60327.00	-1.586	0.1128	---
ENSG00000027869.10	a	g	60327.00	-3.123	0.001793	---
ENSG00000122741.14	a	g	60327.00	-0.142	0.887	++-
ENSG00000136631.11	a	g	60327.00	-0.702	0.483	--+
ENSG00000160191.16	a	g	60327.00	1.685	0.09193	+++
ENSG00000145882.9	a	g	60327.00	1.003	0.316	++-
ENSG00000167995.14	a	g	60327.00	2.096	0.03613	++-
ENSG00000115137.10	a	g	60327.00	1.126	0.26	+++
ENSG00000236017.6	a	g	60327.00	-1.087	0.2771	+--
ENSG00000038427.14	a	g	60327.00	-0.474	0.6352	---
ENSG00000085365.16	a	g	60327.00	1.280	0.2007	+++
ENSG00000105771.12	a	g	60327.00	-0.977	0.3286	+--
ENSG00000236616.3	a	g	60327.00	-0.122	0.9032	+-+
ENSG00000124549.13	a	g	60327.00	-0.428	0.6684	+-+
ENSG00000170629.13	a	g	60327.00	0.730	0.4655	-++
ENSG00000178980.13	a	g	60327.00	0.025	0.9799	--+
ENSG00000240857.1	a	g	60327.00	0.010	0.9916	+--
ENSG00000159256.11	a	g	60327.00	1.165	0.2439	+++
ENSG00000189433.5	a	g	60327.00	0.467	0.6403	--+
ENSG00000207595.1	a	g	60327.00	0.778	0.4366	+-+
ENSG00000112419.13	a	g	60327.00	2.372	0.01769	+++
ENSG00000109220.9	a	g	60327.00	-1.288	0.1977	---
ENSG00000254585.2	a	g	60327.00	0.131	0.8954	++-
ENSG00000157927.15	a	g	60327.00	0.954	0.34	+++
ENSG00000273079.3	a	g	60327.00	0.851	0.3945	+++
ENSG00000169764.13	a	g	60327.00	-2.296	0.02166	---
ENSG00000128408.8	a	g	60327.00	-0.273	0.7852	+--
ENSG00000171136.6	a	g	60327.00	0.364	0.716	-++
ENSG00000138075.10	a	g	60327.00	-0.650	0.5158	---
ENSG00000119723.14	a	g	60327.00	0.440	0.6598	+-+
ENSG00000110931.17	a	g	60327.00	1.480	0.1388	+-+
ENSG00000174842.15	a	g	60327.00	-0.133	0.8943	--+
ENSG00000184140.5	a	g	40222.00	0.774	0.4391	++?
ENSG00000278881.1	a	g	60327.00	0.398	0.6908	-++
ENSG00000111412.5	a	g	60327.00	0.310	0.7567	-++
ENSG00000142599.16	a	g	60327.00	-0.676	0.4993	+--
ENSG00000116815.14	a	g	60327.00	-2.558	0.01053	--+
ENSG00000158104.10	a	g	60327.00	0.156	0.8758	-+-
ENSG00000008324.9	a	g	60327.00	-0.062	0.9506	-+-
ENSG00000173905.7	a	g	60327.00	0.005	0.996	+-+
ENSG00000162542.12	a	g	60327.00	0.830	0.4063	+++
ENSG00000226547.2	a	g	60327.00	-3.022	0.002512	---
ENSG00000119801.11	a	g	60327.00	1.052	0.2928	++-
ENSG00000244710.3	a	g	60327.00	0.846	0.3973	+-+
ENSG00000222598.1	a	g	60327.00	-0.651	0.5152	-+-
ENSG00000084112.13	a	g	60327.00	1.478	0.1394	+++
ENSG00000131187.8	a	g	60327.00	1.308	0.1908	-++
ENSG00000105464.3	a	g	60327.00	1.442	0.1494	+++
ENSG00000178997.10	a	g	60327.00	-1.705	0.0881	---
ENSG00000164308.15	a	g	60327.00	0.799	0.4245	+++
ENSG00000277233.1	a	g	60327.00	-1.813	0.06991	---
ENSG00000111834.11	a	g	60327.00	2.725	0.006425	+++
ENSG00000196593.8	a	g	60327.00	-0.292	0.7706	--+
ENSG00000110975.7	a	g	60327.00	0.224	0.8225	+--
ENSG00000273703.1	a	g	60327.00	-1.942	0.05216	---
ENSG00000147065.15	a	g	60327.00	-2.835	0.004577	---
ENSG00000136448.10	a	g	60327.00	-1.017	0.3093	+--
ENSG00000154175.15	a	g	60327.00	-0.632	0.5277	--+
ENSG00000184682.5	a	g	60327.00	0.379	0.7043	--+
ENSG00000065717.13	a	g	60327.00	-3.014	0.002577	---
ENSG00000174640.11	a	g	60327.00	-1.720	0.08541	---
ENSG00000116062.13	a	g	60327.00	1.779	0.0752	+++
ENSG00000141837.17	a	g	60327.00	1.670	0.09495	+++
ENSG00000116539.9	a	g	60327.00	0.180	0.8572	-++
ENSG00000156687.9	a	g	60327.00	1.164	0.2446	+-+
ENSG00000160218.11	a	g	60327.00	1.655	0.09786	+++
ENSG00000176731.10	a	g	60327.00	0.388	0.6977	-++
ENSG00000149554.11	a	g	60327.00	0.775	0.4381	+-+
ENSG00000211456.9	a	g	60327.00	2.197	0.028	+++
ENSG00000106992.16	a	g	60327.00	0.681	0.4957	+-+
ENSG00000100448.3	a	g	60327.00	0.463	0.6432	-++
ENSG00000004776.10	a	g	60327.00	2.517	0.01184	+++
ENSG00000136861.16	a	g	60327.00	-0.220	0.8258	-+-
ENSG00000214530.6	a	g	60327.00	-2.073	0.03814	---
ENSG00000240116.3	a	g	60327.00	1.476	0.1398	+++
ENSG00000155366.15	a	g	60327.00	-2.526	0.01152	---
ENSG00000173275.11	a	g	60327.00	2.625	0.008671	+++
ENSG00000148408.11	a	g	60327.00	0.722	0.4701	-++
ENSG00000207058.1	a	g	60327.00	-0.641	0.5215	---
ENSG00000112210.10	a	g	60327.00	-4.956	7.202e-07	---
ENSG00000113194.11	a	g	60327.00	0.964	0.3351	+++
ENSG00000198598.5	a	g	60327.00	-0.258	0.7961	-+-
ENSG00000226396.1	a	g	60327.00	0.147	0.8832	++-
ENSG00000234337.4	a	g	60327.00	0.369	0.7122	+--
ENSG00000100003.16	a	g	60327.00	-0.880	0.379	---
ENSG00000166451.12	a	g	60327.00	-0.067	0.9466	-++
ENSG00000174996.10	a	g	60327.00	-0.664	0.5065	-+-
ENSG00000170777.10	a	g	60327.00	0.327	0.7436	-++
ENSG00000200903.1	a	g	60327.00	0.094	0.9252	+-+
ENSG00000114302.14	a	g	60327.00	1.235	0.2169	-++
ENSG00000072210.17	a	g	60327.00	2.393	0.01672	+++
ENSG00000261122.5	a	g	60327.00	0.258	0.7961	++-
