MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
ENSG00000141579.6	a	g	60327.00	0.146	0.8838	-++
ENSG00000026508.15	a	g	60327.00	-3.143	0.00167	--+
ENSG00000256294.6	a	g	60327.00	-0.756	0.4494	+--
ENSG00000176236.6	a	g	60327.00	1.531	0.1259	+++
ENSG00000119943.9	a	g	60327.00	-0.852	0.3941	+-+
ENSG00000170903.9	a	g	60327.00	1.348	0.1777	++-
ENSG00000224560.3	a	g	60327.00	1.224	0.2208	-++
ENSG00000198947.13	a	g	60327.00	-3.964	7.358e-05	---
ENSG00000159346.11	a	g	60327.00	-1.185	0.236	--+
ENSG00000201574.1	a	g	60327.00	-0.390	0.6969	--+
ENSG00000083799.16	a	g	60327.00	-0.224	0.8226	+--
ENSG00000213203.2	a	g	60327.00	-2.798	0.005147	---
ENSG00000166780.9	a	g	60327.00	0.068	0.9459	++-
ENSG00000162881.6	a	g	60327.00	-0.265	0.7913	+-+
ENSG00000222208.1	a	g	60327.00	-1.137	0.2556	---
ENSG00000212145.2	a	g	60327.00	-0.136	0.8917	++-
ENSG00000188783.5	a	g	60327.00	0.802	0.4227	+++
ENSG00000178171.9	a	g	60327.00	0.151	0.8799	-+-
ENSG00000028116.15	a	g	60327.00	1.405	0.1599	++-
ENSG00000205309.12	a	g	60327.00	1.428	0.1533	-++
ENSG00000011201.9	a	g	60327.00	2.747	0.006021	+++
ENSG00000005175.8	a	g	60327.00	2.306	0.02108	+++
ENSG00000183091.18	a	g	60327.00	-1.081	0.2796	--+
ENSG00000185069.2	a	g	60327.00	0.854	0.3932	+-+
ENSG00000166558.9	a	g	60327.00	-3.444	0.0005735	---
ENSG00000186009.4	a	g	60327.00	0.194	0.8463	-++
ENSG00000240014.3	a	g	60327.00	-2.972	0.002958	---
ENSG00000243560.3	a	g	60327.00	0.293	0.7693	+--
ENSG00000100600.13	a	g	60327.00	1.337	0.1811	-++
ENSG00000200997.1	a	g	20104.00	2.526	0.01155	+??
ENSG00000138315.11	a	g	60327.00	-1.548	0.1215	-+-
ENSG00000198526.7	a	g	60327.00	0.165	0.8691	-++
ENSG00000102230.12	a	g	60327.00	-0.758	0.4486	-+-
ENSG00000007944.13	a	g	60327.00	-3.295	0.0009844	---
ENSG00000101306.9	a	g	60327.00	0.376	0.7067	--+
ENSG00000188112.7	a	g	60327.00	-1.601	0.1094	---
ENSG00000169902.12	a	g	60327.00	-0.017	0.9865	-++
ENSG00000164180.12	a	g	60327.00	0.995	0.3196	++-
ENSG00000194297.2	a	g	40223.00	0.028	0.9774	?+-
ENSG00000105989.7	a	g	60327.00	0.539	0.5901	++-
ENSG00000173237.4	a	g	60327.00	-0.532	0.5951	-+-
ENSG00000113368.10	a	g	60327.00	1.925	0.05428	+--
ENSG00000145907.13	a	g	60327.00	0.078	0.9382	++-
ENSG00000130717.11	a	g	60327.00	1.654	0.09814	+++
ENSG00000170445.11	a	g	60327.00	2.952	0.003161	+++
ENSG00000114948.11	a	g	60327.00	1.301	0.1934	++-
ENSG00000129028.7	a	g	60327.00	1.550	0.1212	+++
ENSG00000178295.13	a	g	60327.00	-0.778	0.4366	+--
ENSG00000172638.11	a	g	60327.00	-1.297	0.1945	---
ENSG00000167118.9	a	g	60327.00	2.676	0.007451	+++
ENSG00000105664.9	a	g	60327.00	0.162	0.8714	--+
ENSG00000143162.7	a	g	60327.00	-0.070	0.9438	-++
ENSG00000111276.9	a	g	60327.00	-1.803	0.07144	---
ENSG00000117859.17	a	g	60327.00	1.947	0.05158	+++
ENSG00000169288.16	a	g	60327.00	-1.412	0.1579	---
ENSG00000166105.14	a	g	60327.00	-1.216	0.2241	---
ENSG00000121104.6	a	g	60327.00	-1.042	0.2975	--+
ENSG00000146670.8	a	g	60327.00	-0.303	0.7617	--+
ENSG00000228848.3	a	g	60327.00	1.091	0.2753	++-
ENSG00000124469.9	a	g	60327.00	1.053	0.2924	+++
ENSG00000188162.9	a	g	60327.00	0.159	0.8736	--+
ENSG00000167323.8	a	g	60327.00	2.469	0.01354	+++
ENSG00000136267.12	a	g	60327.00	1.683	0.09239	+++
ENSG00000204634.11	a	g	60327.00	-2.380	0.01731	---
ENSG00000085449.13	a	g	60327.00	0.258	0.7962	+-+
ENSG00000115414.17	a	g	60327.00	0.774	0.439	-++
ENSG00000152219.4	a	g	60327.00	-2.175	0.02967	--+
ENSG00000169118.14	a	g	60327.00	-1.827	0.06776	-+-
ENSG00000089335.19	a	g	60327.00	-0.633	0.5269	-+-
ENSG00000205765.7	a	g	60327.00	-1.706	0.08798	---
ENSG00000157017.14	a	g	60327.00	-2.103	0.03551	---
ENSG00000210164.1	a	g	60327.00	0.317	0.7514	++-
ENSG00000114270.14	a	g	60327.00	-0.116	0.9073	-++
ENSG00000167920.7	a	g	60327.00	1.143	0.2529	++-
ENSG00000049247.12	a	g	60327.00	-1.637	0.1017	---
ENSG00000127980.14	a	g	60327.00	0.397	0.691	+--
ENSG00000012779.9	a	g	60327.00	-2.050	0.0404	---
ENSG00000164902.12	a	g	60327.00	0.492	0.6229	-++
ENSG00000205707.9	a	g	60327.00	1.650	0.09893	+++
ENSG00000138795.8	a	g	60327.00	0.166	0.8684	++-
ENSG00000183773.14	a	g	60327.00	-1.894	0.05818	---
ENSG00000133958.12	a	g	60327.00	0.648	0.517	++-
ENSG00000170748.6	a	g	60327.00	-0.972	0.3311	-+-
ENSG00000212485.1	a	g	20118.00	0.372	0.71	?+?
ENSG00000174740.7	a	g	60327.00	-1.749	0.08031	---
ENSG00000150672.15	a	g	60327.00	-0.601	0.5481	-+-
ENSG00000164024.10	a	g	60327.00	1.876	0.06064	+++
ENSG00000026559.12	a	g	60327.00	1.929	0.05373	+++
ENSG00000100314.3	a	g	60327.00	-0.116	0.9077	--+
ENSG00000132846.5	a	g	60327.00	0.234	0.8152	--+
ENSG00000167825.3	a	g	60327.00	-0.161	0.8724	++-
ENSG00000181143.14	a	g	60327.00	0.967	0.3336	++-
ENSG00000128602.8	a	g	60327.00	2.270	0.02322	-++
ENSG00000038358.13	a	g	60327.00	1.330	0.1836	-++
ENSG00000185885.14	a	g	60327.00	-1.346	0.1783	+--
ENSG00000176547.8	a	g	60327.00	-0.386	0.6997	+--
ENSG00000117298.13	a	g	60327.00	3.882	0.0001035	+++
ENSG00000108826.14	a	g	60327.00	1.968	0.04901	+++
ENSG00000205476.7	a	g	60327.00	-0.870	0.3846	-+-
ENSG00000144504.14	a	g	60327.00	2.134	0.03282	+-+
ENSG00000241127.6	a	g	60327.00	-0.345	0.7299	-+-
ENSG00000162365.10	a	g	40209.00	0.423	0.6724	+?+
ENSG00000153208.15	a	g	60327.00	-1.858	0.06313	-+-
ENSG00000147124.11	a	g	60327.00	0.858	0.3906	+++
ENSG00000274993.1	a	g	60327.00	-0.876	0.3811	+--
ENSG00000188676.12	a	g	60327.00	0.795	0.4263	+++
ENSG00000122483.16	a	g	60327.00	0.764	0.4451	+++
ENSG00000096395.9	a	g	60327.00	-0.368	0.7127	-++
ENSG00000241868.3	a	g	60327.00	-0.789	0.4301	+-+
ENSG00000196262.12	a	g	60327.00	1.284	0.1993	-++
ENSG00000189068.8	a	g	60327.00	-0.141	0.8881	+--
ENSG00000180509.10	a	g	60327.00	-1.236	0.2163	--+
ENSG00000175985.9	a	g	60327.00	-0.525	0.5998	---
ENSG00000177599.11	a	g	60327.00	0.006	0.9954	-++
ENSG00000170827.8	a	g	60327.00	-0.365	0.7153	-+-
ENSG00000179397.16	a	g	60327.00	0.036	0.971	++-
ENSG00000141570.9	a	g	60327.00	-0.710	0.4776	--+
ENSG00000168803.13	a	g	60327.00	0.750	0.4533	-++
ENSG00000108852.13	a	g	60327.00	-0.865	0.3869	---
ENSG00000153266.11	a	g	60327.00	0.627	0.5307	+-+
ENSG00000163462.16	a	g	60327.00	-0.191	0.8484	--+
ENSG00000279373.1	a	g	60327.00	-0.900	0.3683	-+-
ENSG00000230426.2	a	g	60327.00	0.185	0.8534	++-
ENSG00000156232.7	a	g	60327.00	-0.088	0.9301	-+-
ENSG00000258227.5	a	g	60327.00	-2.558	0.01054	---
ENSG00000113108.16	a	g	60327.00	-1.219	0.2228	---
ENSG00000082641.14	a	g	60327.00	-0.946	0.3442	---
ENSG00000088179.7	a	g	60327.00	0.701	0.4832	+++
ENSG00000056972.17	a	g	60327.00	2.608	0.009097	+++
ENSG00000070444.13	a	g	60327.00	-0.372	0.7099	+--
ENSG00000101294.15	a	g	60327.00	-0.136	0.8916	-+-
ENSG00000169891.16	a	g	60327.00	-0.374	0.7085	--+
ENSG00000165953.8	a	g	60327.00	1.551	0.1209	+++
ENSG00000180479.12	a	g	60327.00	0.282	0.7779	++-
ENSG00000140403.11	a	g	60327.00	-0.548	0.584	--+
ENSG00000234722.3	a	g	60327.00	0.439	0.6604	++-
ENSG00000196403.4	a	g	60327.00	-1.551	0.1208	+--
ENSG00000187955.10	a	g	60327.00	-0.682	0.4955	---
ENSG00000136160.13	a	g	60327.00	-0.460	0.6455	-+-
ENSG00000162889.9	a	g	60327.00	-0.082	0.935	-+-
ENSG00000261606.4	a	g	60327.00	-0.232	0.8167	-++
ENSG00000249992.1	a	g	60327.00	0.241	0.8098	-++
ENSG00000173320.8	a	g	60327.00	0.848	0.3962	+-+
ENSG00000166803.9	a	g	60327.00	0.908	0.3637	-++
ENSG00000090975.11	a	g	60327.00	2.819	0.004816	+++
ENSG00000180198.14	a	g	60327.00	-1.339	0.1805	--+
ENSG00000164930.10	a	g	60327.00	1.172	0.2413	+++
ENSG00000129680.14	a	g	60327.00	1.601	0.1094	-++
ENSG00000151376.15	a	g	60327.00	2.422	0.01545	+++
ENSG00000092208.15	a	g	60327.00	-0.076	0.9391	-++
ENSG00000181220.14	a	g	60327.00	-0.672	0.5015	+--
ENSG00000162408.10	a	g	60327.00	2.569	0.01021	+++
ENSG00000188064.8	a	g	60327.00	0.059	0.9528	--+
ENSG00000110880.9	a	g	60327.00	0.492	0.6227	-++
ENSG00000180316.10	a	g	60327.00	4.274	1.924e-05	+++
ENSG00000179363.6	a	g	60327.00	-2.605	0.009194	---
ENSG00000085274.14	a	g	60327.00	0.452	0.651	--+
ENSG00000164265.7	a	g	60327.00	-0.025	0.9803	--+
ENSG00000255267.3	a	g	60327.00	-0.264	0.7919	+--
ENSG00000188227.11	a	g	60327.00	0.253	0.8006	-++
ENSG00000268472.2	a	g	60327.00	2.189	0.02859	+++
ENSG00000120457.10	a	g	60327.00	-0.459	0.646	-+-
ENSG00000238906.1	a	g	60327.00	1.234	0.2172	-++
ENSG00000168434.11	a	g	60327.00	-0.368	0.7129	+--
ENSG00000102078.14	a	g	60327.00	-0.024	0.9806	-++
ENSG00000172936.11	a	g	60327.00	-0.969	0.3326	+--
ENSG00000084090.12	a	g	60327.00	-0.399	0.6901	---
ENSG00000179562.2	a	g	60327.00	1.145	0.252	+--
ENSG00000239555.3	a	g	60327.00	0.242	0.8087	++-
ENSG00000149506.9	a	g	60327.00	0.974	0.3299	-++
ENSG00000244122.2	a	g	60327.00	-0.690	0.49	---
ENSG00000105205.6	a	g	60327.00	0.254	0.7999	-++
ENSG00000136247.13	a	g	60327.00	0.124	0.9011	-+-
ENSG00000116285.11	a	g	60327.00	1.449	0.1474	++-
ENSG00000128739.19	a	g	60327.00	1.510	0.131	+++
ENSG00000101307.14	a	g	60327.00	1.257	0.2086	+++
ENSG00000173947.12	a	g	60327.00	0.359	0.7199	-++
ENSG00000177150.11	a	g	60327.00	1.446	0.1481	+++
ENSG00000252942.1	a	g	60327.00	-0.965	0.3347	-+-
ENSG00000021826.13	a	g	60327.00	0.294	0.7687	--+
ENSG00000115317.10	a	g	60327.00	0.549	0.5832	-++
ENSG00000127527.12	a	g	60327.00	2.114	0.03455	+++
ENSG00000107872.11	a	g	60327.00	-1.361	0.1736	--+
ENSG00000196233.10	a	g	60327.00	-0.606	0.5443	-++
ENSG00000187175.5	a	g	60327.00	0.169	0.8657	++-
ENSG00000187012.9	a	g	60327.00	0.119	0.9055	-++
ENSG00000174791.9	a	g	60327.00	0.137	0.8908	-+-
ENSG00000210049.1	a	g	60327.00	1.960	0.05004	+++
ENSG00000111907.19	a	g	60327.00	1.989	0.04669	+++
ENSG00000167644.10	a	g	60327.00	0.619	0.5359	+++
ENSG00000263841.2	a	g	60327.00	1.169	0.2425	+++
ENSG00000154146.11	a	g	60327.00	-1.299	0.1938	---
ENSG00000226415.1	a	g	60327.00	-0.169	0.8659	+--
ENSG00000185294.6	a	g	60327.00	0.892	0.3723	+-+
ENSG00000188124.2	a	g	60327.00	-0.390	0.6965	++-
ENSG00000175147.10	a	g	60327.00	-0.296	0.767	--+
ENSG00000258550.1	a	g	60327.00	-1.646	0.09983	---
ENSG00000234118.1	a	g	60327.00	1.200	0.23	+-+
ENSG00000154642.9	a	g	60327.00	0.505	0.6134	++-
ENSG00000123975.4	a	g	60327.00	0.736	0.4615	+++
ENSG00000145826.7	a	g	60327.00	-0.263	0.7925	+-+
ENSG00000207022.1	a	g	60327.00	0.042	0.9667	-++
ENSG00000170677.5	a	g	60327.00	-0.835	0.404	---
ENSG00000147596.3	a	g	60327.00	-1.221	0.2222	---
ENSG00000183396.3	a	g	60327.00	-0.483	0.6288	++-
ENSG00000162396.5	a	g	60327.00	0.305	0.7606	++-
ENSG00000252620.1	a	g	60327.00	0.854	0.3934	+-+
ENSG00000139433.8	a	g	60327.00	0.175	0.8609	+--
ENSG00000222448.1	a	g	60327.00	-0.496	0.6196	+--
ENSG00000138629.14	a	g	60327.00	0.046	0.9634	-+-
ENSG00000207508.1	a	g	60327.00	0.318	0.7507	++-
ENSG00000186226.8	a	g	60327.00	0.656	0.5118	++-
ENSG00000185339.7	a	g	60327.00	1.035	0.3008	+++
ENSG00000135341.16	a	g	60327.00	-2.103	0.03546	+--
ENSG00000267296.2	a	g	60327.00	0.634	0.5262	+++
ENSG00000188000.3	a	g	60327.00	-0.713	0.4758	+--
ENSG00000197483.9	a	g	60327.00	0.012	0.9903	-+-
ENSG00000046774.9	a	g	20104.00	-1.023	0.3063	-??
ENSG00000172799.5	a	g	60327.00	1.312	0.1895	-++
ENSG00000131591.16	a	g	60327.00	0.109	0.9133	+--
ENSG00000163421.7	a	g	60327.00	-2.425	0.01532	---
ENSG00000206650.1	a	g	60327.00	0.484	0.6287	-++
ENSG00000115523.15	a	g	60327.00	0.169	0.8657	-++
ENSG00000118292.7	a	g	60327.00	-0.053	0.9573	--+
ENSG00000163257.9	a	g	60327.00	1.976	0.04814	+++
ENSG00000170689.9	a	g	60327.00	-0.787	0.4313	---
ENSG00000222721.1	a	g	60327.00	0.459	0.6462	+-+
ENSG00000146469.11	a	g	40222.00	-1.295	0.1954	--?
ENSG00000104341.15	a	g	60327.00	-0.013	0.9895	-+-
ENSG00000130021.12	a	g	60327.00	-15.367	2.74e-53	---
ENSG00000088832.13	a	g	60327.00	-0.532	0.595	---
ENSG00000181284.2	a	g	60327.00	-1.094	0.2739	--+
ENSG00000184702.16	a	g	60327.00	0.520	0.6029	-++
ENSG00000198189.9	a	g	60327.00	0.514	0.6074	+-+
ENSG00000097033.13	a	g	60327.00	1.927	0.05396	+++
ENSG00000112218.8	a	g	60327.00	-1.385	0.1661	+--
ENSG00000171302.15	a	g	60327.00	-0.974	0.3302	+--
ENSG00000172458.4	a	g	60327.00	-0.200	0.8414	--+
ENSG00000110243.10	a	g	60327.00	0.468	0.6398	+-+
ENSG00000008130.14	a	g	60327.00	-0.575	0.5654	-+-
ENSG00000059769.18	a	g	60327.00	-0.909	0.3634	-+-
ENSG00000243510.3	a	g	60327.00	1.683	0.09244	+++
ENSG00000178404.8	a	g	60327.00	-1.865	0.06215	---
ENSG00000177082.11	a	g	60327.00	0.052	0.9583	+-+
ENSG00000156469.7	a	g	60327.00	0.346	0.7291	-+-
ENSG00000166441.11	a	g	60327.00	0.959	0.3378	-++
ENSG00000008197.4	a	g	60327.00	-0.125	0.9006	-++
ENSG00000107581.11	a	g	60327.00	0.596	0.5512	-++
ENSG00000163221.8	a	g	60327.00	0.418	0.6757	++-
ENSG00000006116.3	a	g	60327.00	0.602	0.5473	-++
ENSG00000184361.11	a	g	60327.00	-0.059	0.9529	+-+
ENSG00000164318.16	a	g	60327.00	-0.296	0.7673	--+
ENSG00000230721.1	a	g	60327.00	0.703	0.4818	-++
ENSG00000123737.11	a	g	60327.00	2.813	0.004914	+++
ENSG00000106686.15	a	g	60327.00	0.877	0.3808	++-
ENSG00000111012.8	a	g	60327.00	0.083	0.9336	++-
ENSG00000249853.6	a	g	60327.00	1.127	0.2599	+++
ENSG00000029153.13	a	g	60327.00	-1.051	0.2934	---
ENSG00000128203.6	a	g	60327.00	-1.111	0.2667	+--
ENSG00000145191.10	a	g	60327.00	-1.560	0.1189	+--
ENSG00000132286.10	a	g	60327.00	1.432	0.1521	++-
ENSG00000149948.12	a	g	60327.00	0.745	0.4566	+++
ENSG00000142632.15	a	g	60327.00	1.007	0.3139	+-+
ENSG00000153898.11	a	g	60327.00	2.085	0.03711	+++
ENSG00000057657.13	a	g	60327.00	2.439	0.01471	++-
ENSG00000123146.18	a	g	60327.00	-1.590	0.1119	--+
ENSG00000100593.16	a	g	60327.00	-0.241	0.8095	-+-
ENSG00000040633.11	a	g	60327.00	1.111	0.2665	+-+
ENSG00000147202.16	a	g	60327.00	-3.367	0.00076	---
ENSG00000112337.9	a	g	60327.00	1.390	0.1647	++-
ENSG00000147642.15	a	g	60327.00	0.556	0.5779	+--
ENSG00000244236.3	a	g	60327.00	0.225	0.8218	-++
ENSG00000103034.13	a	g	60327.00	0.964	0.3349	++-
ENSG00000183801.6	a	g	60327.00	-0.672	0.5017	--+
ENSG00000142102.14	a	g	60327.00	-1.602	0.1093	---
ENSG00000118762.6	a	g	60327.00	-1.143	0.253	---
ENSG00000212345.1	a	g	60327.00	-0.101	0.9199	--+
ENSG00000187695.6	a	g	60327.00	-0.061	0.9514	-++
ENSG00000106346.10	a	g	60327.00	2.254	0.02421	+++
ENSG00000105072.7	a	g	60327.00	1.076	0.2818	++-
ENSG00000238268.2	a	g	60327.00	0.303	0.7623	--+
ENSG00000183463.5	a	g	60327.00	0.851	0.3949	--+
ENSG00000150750.6	a	g	60327.00	0.925	0.3548	++-
ENSG00000157693.13	a	g	60327.00	2.058	0.03954	++-
ENSG00000147251.14	a	g	60327.00	-0.460	0.6459	--+
ENSG00000100218.10	a	g	60327.00	0.095	0.9243	--+
ENSG00000203729.7	a	g	60327.00	-0.138	0.8904	-++
ENSG00000197321.13	a	g	60327.00	-0.356	0.7215	--+
ENSG00000138152.8	a	g	60327.00	1.399	0.1617	++-
ENSG00000064835.9	a	g	60327.00	-1.563	0.1181	-+-
ENSG00000168374.9	a	g	60327.00	-0.612	0.5408	+--
ENSG00000201821.1	a	g	60327.00	-1.234	0.2172	--+
ENSG00000185291.9	a	g	60327.00	1.737	0.08231	+++
ENSG00000065883.13	a	g	60327.00	-1.618	0.1057	---
ENSG00000215148.6	a	g	60327.00	0.244	0.8075	-++
ENSG00000218227.3	a	g	60327.00	1.331	0.1832	+++
ENSG00000157502.11	a	g	60327.00	-1.969	0.04891	---
ENSG00000164458.8	a	g	60327.00	-0.579	0.5628	--+
ENSG00000112852.6	a	g	60327.00	0.814	0.4157	-++
ENSG00000179295.14	a	g	60327.00	0.223	0.8237	+-+
ENSG00000161973.9	a	g	60327.00	0.806	0.4203	+++
ENSG00000116668.11	a	g	60327.00	0.872	0.3834	+++
ENSG00000155660.9	a	g	60327.00	0.666	0.5055	-+-
ENSG00000261884.2	a	g	60327.00	0.071	0.9436	+--
ENSG00000133574.8	a	g	60327.00	-1.162	0.2452	---
ENSG00000166452.10	a	g	60327.00	0.689	0.4906	-++
ENSG00000198513.10	a	g	60327.00	0.863	0.3881	++-
ENSG00000267132.1	a	g	20105.00	-1.432	0.1522	??-
ENSG00000176919.10	a	g	60327.00	-0.093	0.9259	--+
ENSG00000142207.6	a	g	60327.00	1.129	0.259	+++
ENSG00000126698.9	a	g	60327.00	0.670	0.5027	++-
ENSG00000171446.6	a	g	60327.00	-0.821	0.4119	---
ENSG00000171155.7	a	g	60327.00	-0.877	0.3804	--+
ENSG00000164897.11	a	g	60327.00	0.487	0.6262	++-
ENSG00000187527.9	a	g	60327.00	-0.131	0.8961	+--
ENSG00000143799.11	a	g	60327.00	2.507	0.01217	+++
ENSG00000252349.1	a	g	60327.00	-1.091	0.2754	---
ENSG00000277180.1	a	g	60327.00	-0.516	0.6061	--+
ENSG00000172410.4	a	g	40223.00	-1.130	0.2584	?--
ENSG00000016082.13	a	g	60327.00	-0.585	0.5584	--+
ENSG00000054598.6	a	g	60327.00	0.622	0.5338	-++
ENSG00000157765.10	a	g	60327.00	1.435	0.1512	-++
ENSG00000198390.4	a	g	60327.00	0.460	0.6453	--+
ENSG00000265727.2	a	g	60327.00	-0.967	0.3335	--+
ENSG00000184216.10	a	g	60327.00	0.148	0.8826	+--
ENSG00000244197.3	a	g	60327.00	1.495	0.1348	+++
ENSG00000160182.2	a	g	60327.00	0.217	0.8283	++-
ENSG00000165275.8	a	g	60327.00	-1.862	0.0626	---
ENSG00000116044.14	a	g	60327.00	-1.208	0.2272	+--
ENSG00000196734.7	a	g	60327.00	0.097	0.9226	-++
ENSG00000157593.15	a	g	60327.00	2.336	0.0195	+++
ENSG00000163145.11	a	g	60327.00	-1.232	0.2179	-+-
ENSG00000159753.12	a	g	60327.00	-0.149	0.8817	-++
ENSG00000122728.6	a	g	60327.00	1.271	0.2036	+++
ENSG00000121316.9	a	g	60327.00	-0.497	0.619	+--
ENSG00000174156.12	a	g	40209.00	0.205	0.8378	-?+
ENSG00000153495.9	a	g	60327.00	0.095	0.9239	++-
ENSG00000159363.16	a	g	60327.00	0.341	0.7331	+++
ENSG00000126803.9	a	g	60327.00	0.241	0.8092	+--
ENSG00000107611.13	a	g	60327.00	-1.816	0.06944	---
ENSG00000120708.15	a	g	60327.00	0.693	0.4881	--+
ENSG00000182180.12	a	g	60327.00	0.865	0.3872	-++
ENSG00000143653.9	a	g	60327.00	0.137	0.8907	+--
ENSG00000134873.8	a	g	60327.00	-0.977	0.3288	+--
ENSG00000169641.12	a	g	60327.00	-0.895	0.3706	--+
ENSG00000105784.14	a	g	60327.00	-0.075	0.9402	-+-
ENSG00000132874.12	a	g	60327.00	0.386	0.6993	-++
ENSG00000116213.14	a	g	60327.00	0.931	0.3519	++-
ENSG00000186487.16	a	g	60327.00	-0.984	0.3251	-+-
ENSG00000129933.19	a	g	60327.00	-0.392	0.6947	-+-
ENSG00000174943.8	a	g	60327.00	0.711	0.477	+-+
ENSG00000106638.14	a	g	60327.00	-0.627	0.5305	-+-
ENSG00000163739.4	a	g	60327.00	-1.319	0.1873	+--
ENSG00000131067.15	a	g	60327.00	0.855	0.3925	+-+
ENSG00000196787.3	a	g	60327.00	-2.837	0.00456	---
ENSG00000163431.12	a	g	60327.00	1.918	0.05506	+++
ENSG00000242216.3	a	g	60327.00	-0.378	0.7057	+--
ENSG00000180871.6	a	g	60327.00	0.241	0.8093	++-
ENSG00000124227.5	a	g	60327.00	0.134	0.8937	-++
ENSG00000176895.8	a	g	60327.00	0.915	0.3601	+++
ENSG00000150433.8	a	g	60327.00	-0.811	0.4173	---
ENSG00000131480.7	a	g	60327.00	-0.830	0.4063	+--
ENSG00000263595.2	a	g	60327.00	1.777	0.0756	+-+
ENSG00000069493.13	a	g	60327.00	0.415	0.6781	+-+
ENSG00000111405.7	a	g	60327.00	1.257	0.2089	+-+
ENSG00000090054.12	a	g	60327.00	0.890	0.3733	++-
ENSG00000243029.3	a	g	60327.00	0.989	0.3226	+-+
ENSG00000181036.12	a	g	60327.00	-0.305	0.7604	++-
ENSG00000186198.3	a	g	60327.00	1.731	0.08352	-++
ENSG00000105137.11	a	g	60327.00	1.288	0.1977	--+
ENSG00000166716.8	a	g	60327.00	0.645	0.5189	+-+
ENSG00000213420.6	a	g	60327.00	0.904	0.3659	+++
ENSG00000152779.13	a	g	60327.00	-0.935	0.3496	--+
ENSG00000167595.13	a	g	60327.00	0.895	0.371	++-
ENSG00000142677.3	a	g	60327.00	0.311	0.7559	++-
ENSG00000251831.1	a	g	60327.00	2.354	0.01859	+++
ENSG00000136560.12	a	g	60327.00	2.282	0.02246	+++
ENSG00000151360.8	a	g	60327.00	-0.103	0.9176	-++
ENSG00000173214.5	a	g	60327.00	-2.585	0.009739	---
ENSG00000189233.10	a	g	60327.00	-0.323	0.7467	--+
ENSG00000179088.13	a	g	60327.00	-2.407	0.01609	---
ENSG00000136169.15	a	g	60327.00	-0.443	0.6576	+--
ENSG00000135045.6	a	g	60327.00	0.731	0.4646	-++
ENSG00000122375.10	a	g	60327.00	0.975	0.3298	+++
ENSG00000163320.9	a	g	60327.00	-1.925	0.05422	---
ENSG00000145335.14	a	g	60327.00	-0.309	0.7573	+--
ENSG00000176986.13	a	g	60327.00	0.101	0.9192	++-
ENSG00000102935.10	a	g	60327.00	0.797	0.4254	--+
ENSG00000252874.2	a	g	60327.00	1.436	0.1511	+-+
ENSG00000202059.1	a	g	20104.00	-0.277	0.7822	-??
ENSG00000067066.15	a	g	60327.00	-0.639	0.5229	-+-
ENSG00000115380.17	a	g	60327.00	-0.974	0.3303	+--
ENSG00000183048.10	a	g	60327.00	-0.507	0.6123	+--
ENSG00000149262.15	a	g	60327.00	-2.317	0.02053	---
ENSG00000124212.5	a	g	60327.00	-0.261	0.7937	-++
ENSG00000152700.12	a	g	60327.00	2.006	0.04482	+++
ENSG00000090104.10	a	g	60327.00	-0.504	0.6145	++-
ENSG00000108556.7	a	g	60327.00	-2.874	0.004056	---
ENSG00000206709.1	a	g	20105.00	-1.632	0.1027	??-
ENSG00000137414.5	a	g	60327.00	1.057	0.2905	+++
ENSG00000109794.12	a	g	60327.00	0.459	0.6466	--+
ENSG00000100479.11	a	g	60327.00	0.999	0.3178	-++
ENSG00000198934.4	a	g	60327.00	1.971	0.04874	-++
ENSG00000168306.11	a	g	60327.00	-0.271	0.7862	-+-
ENSG00000150403.16	a	g	60327.00	-0.128	0.898	--+
ENSG00000117586.9	a	g	60327.00	0.524	0.6001	-++
ENSG00000110375.2	a	g	60327.00	-0.545	0.5856	+--
ENSG00000106571.11	a	g	60327.00	-0.243	0.8077	--+
ENSG00000167615.15	a	g	60327.00	-1.176	0.2397	--+
ENSG00000164398.11	a	g	60327.00	0.909	0.3634	+++
ENSG00000187486.5	a	g	60327.00	0.747	0.4552	-++
ENSG00000201184.1	a	g	60327.00	-0.229	0.8189	--+
ENSG00000078549.13	a	g	60327.00	-0.309	0.7572	+--
ENSG00000115875.17	a	g	60327.00	0.215	0.83	++-
ENSG00000154059.8	a	g	60327.00	3.336	0.0008488	+++
ENSG00000196420.6	a	g	60327.00	-0.610	0.5416	++-
ENSG00000243147.6	a	g	60327.00	-0.648	0.5167	--+
ENSG00000196323.10	a	g	60327.00	0.381	0.7032	+++
ENSG00000234742.1	a	g	60327.00	1.259	0.2081	+++
ENSG00000105877.16	a	g	60327.00	0.549	0.5831	+--
ENSG00000223920.2	a	g	60327.00	-0.577	0.5638	-+-
ENSG00000175970.8	a	g	60327.00	0.042	0.9664	+--
ENSG00000239468.3	a	g	60327.00	-0.069	0.9452	-+-
ENSG00000156194.16	a	g	60327.00	0.429	0.6682	+++
ENSG00000198752.8	a	g	60327.00	-3.318	0.0009053	---
ENSG00000189275.3	a	g	60327.00	-0.048	0.9619	-++
ENSG00000120659.13	a	g	60327.00	0.225	0.8221	+-+
ENSG00000175984.13	a	g	60327.00	0.483	0.629	-++
ENSG00000214049.6	a	g	60327.00	1.840	0.06581	+++
ENSG00000050628.19	a	g	60327.00	0.327	0.7435	+-+
